,ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,text,processPost_text,tokens,stop_words_free,disambiguated,dediacritized
20,2018-Ar-03322,يشبه شي كنت استخدمه، المهم انبسطي وقضي اوقات ممتعة، انا انبسطت معاك في سناباتك، شكرًا💙,False,False,False,False,True,True,False,False,False,False,False,يشبه شي كنت استخدمه، المهم انبسطي وقضي اوقات ممتعة، انا انبسطت معاك في سناباتك، شكرًا قلب أزرق ,يشبه شي كنت استخدمه المهم انبسطي وقضي اوقات ممتعه انا انبسطت معاك في سناباتك شكرًا قلب ازرق,"['يشبه', 'شي', 'كنت', 'استخدمه', 'المهم', 'انبسطي', 'وقضي', 'اوقات', 'ممتعه', 'انا', 'انبسطت', 'معاك', 'في', 'سناباتك', 'شكرًا', 'قلب', 'ازرق']","['يشبه', 'شي', 'كنت', 'استخدمه', 'المهم', 'انبسطي', 'وقضي', 'اوقات', 'ممتعه', 'انا', 'انبسطت', 'معاك', 'سناباتك', 'شكرًا', 'قلب', 'ازرق']","['يَشْب', 'شَيّ', 'كان', 'ٱِسْتَخْدَم', 'أَلِم', 'انبسطي', 'قَضّ', 'وَقْت', 'مُمَتِّع', 'آن', 'ٱِنْبَسَط', 'مِعَى', 'سناباتك', 'شُكْر', 'قَلَّب', 'أَزْرَق']","['يشب', 'شي', 'كان', 'ٱستخدم', 'ألم', 'انبسطي', 'قض', 'وقت', 'ممتع', 'آن', 'ٱنبسط', 'معى', 'سناباتك', 'شكر', 'قلب', 'أزرق']"
21,2018-Ar-01372,إدعس سعادة المستشار على رقاب الجحوش قبحهم,True,False,False,False,False,False,False,False,False,False,True,إدعس سعادة المستشار على رقاب الجحوش قبحهم,ادعس سعاده المستشار علي رقاب الجحوش قبحهم,"['ادعس', 'سعاده', 'المستشار', 'علي', 'رقاب', 'الجحوش', 'قبحهم']","['ادعس', 'سعاده', 'المستشار', 'علي', 'رقاب', 'الجحوش', 'قبحهم']","['دَعَس', 'سَعادَة', 'مُسْتَشار', 'عَلِيّ', 'رَقَبَة', 'جُحُوش', 'قَبَّح']","['دعس', 'سعادة', 'مستشار', 'علي', 'رقبة', 'جحوش', 'قبح']"
22,2018-Ar-03513,23_ بحب ضحكتك جدا والله وانتي عسل ودمك خفيف جدا مبسوط اني عرفتك وبعزك جدا والله يعني وبرضه محدش هيكتبلك رسايل علي صراحه دادادا 😂 ❤️❤️❤️❤️,False,False,False,False,True,True,False,False,False,False,True,23_ بحب ضحكتك جدا والله وانتي عسل ودمك خفيف جدا مبسوط اني عرفتك وبعزك جدا والله يعني وبرضه محدش هيكتبلك رسايل علي صراحه دادادا وجه بدموع فرح قلب أحمر قلب أحمر قلب أحمر قلب أحمر , بحب ضحكتك جدا والله وانتي عسل ودمك خفيف جدا مبسوط اني عرفتك وبعزك جدا والله يعني وبرضه محدش هيكتبلك رسايل علي صراحه دادادا وجه بدموع فرح قلب احمر قلب احمر قلب احمر قلب احمر,"['بحب', 'ضحكتك', 'جدا', 'والله', 'وانتي', 'عسل', 'ودمك', 'خفيف', 'جدا', 'مبسوط', 'اني', 'عرفتك', 'وبعزك', 'جدا', 'والله', 'يعني', 'وبرضه', 'محدش', 'هيكتبلك', 'رسايل', 'علي', 'صراحه', 'دادادا', 'وجه', 'بدموع', 'فرح', 'قلب', 'احمر', 'قلب', 'احمر', 'قلب', 'احمر', 'قلب', 'احمر']","['بحب', 'ضحكتك', 'جدا', 'والله', 'وانتي', 'عسل', 'ودمك', 'خفيف', 'جدا', 'مبسوط', 'اني', 'عرفتك', 'وبعزك', 'جدا', 'والله', 'يعني', 'وبرضه', 'محدش', 'هيكتبلك', 'رسايل', 'علي', 'صراحه', 'دادادا', 'وجه', 'بدموع', 'فرح', 'قلب', 'احمر', 'قلب', 'احمر', 'قلب', 'احمر', 'قلب', 'احمر']","['حُبّ', 'ضُحْكَة', 'جَدّ', 'اللَّه', 'أَنَّة', 'عَسَل', 'دَم', 'خَفِيف', 'جَدّ', 'مَبْسُوط', 'آن', 'عَرَّف', 'عِزّ', 'جَدّ', 'اللَّه', 'عَنَّى', 'بَرَض', 'محدش', 'هيكتبلك', 'رسايل', 'عَلِيّ', 'صُراح', 'دادادا', 'وَجَّه', 'دَمُوع', 'فَرَح', 'قَلَّب', 'أَحْمَر', 'قَلَّب', 'أَحْمَر', 'قَلَّب', 'أَحْمَر', 'قَلَّب', 'أَحْمَر']","['حب', 'ضحكة', 'جد', 'الله', 'أنة', 'عسل', 'دم', 'خفيف', 'جد', 'مبسوط', 'آن', 'عرف', 'عز', 'جد', 'الله', 'عنى', 'برض', 'محدش', 'هيكتبلك', 'رسايل', 'علي', 'صراح', 'دادادا', 'وجه', 'دموع', 'فرح', 'قلب', 'أحمر', 'قلب', 'أحمر', 'قلب', 'أحمر', 'قلب', 'أحمر']"
23,2018-Ar-03590,@RolaFouad @mshinqiti @BlueSam2011 المغرب ماهو فاضي يفتح جبهه خصوصا ان الريف يغلي عليه غليان فتصور تغطي اخبارها الجزيرة.  فقط تغطيه,True,False,False,False,False,False,False,True,False,False,False,@RolaFouad @mshinqiti @BlueSam2011 المغرب ماهو فاضي يفتح جبهه خصوصا ان الريف يغلي عليه غليان فتصور تغطي اخبارها الجزيرة. فقط تغطيه,المغرب ماهو فاضي يفتح جبهه خصوصا ان الريف يغلي عليه غليان فتصور تغطي اخبارها الجزيره فقط تغطيه,"['المغرب', 'ماهو', 'فاضي', 'يفتح', 'جبهه', 'خصوصا', 'ان', 'الريف', 'يغلي', 'عليه', 'غليان', 'فتصور', 'تغطي', 'اخبارها', 'الجزيره', 'فقط', 'تغطيه']","['المغرب', 'ماهو', 'فاضي', 'يفتح', 'جبهه', 'خصوصا', 'ان', 'الريف', 'يغلي', 'غليان', 'فتصور', 'تغطي', 'اخبارها', 'الجزيره', 'فقط', 'تغطيه']","['مَغْرِب', 'ماهُوَ', 'فاضِي', 'فَتَح', 'جَبَه', 'خُصُوص', 'أَنْ', 'رِيف', 'غَلا', 'غَلَيان', 'تَصَوُّر', 'تَغَطَّى', 'إِخْبار', 'جَزِيرَة', 'فَقَط', 'تَغْطِيَة']","['مغرب', 'ماهو', 'فاضي', 'فتح', 'جبه', 'خصوص', 'أن', 'ريف', 'غلا', 'غليان', 'تصور', 'تغطى', 'إخبار', 'جزيرة', 'فقط', 'تغطية']"
24,2018-Ar-03402,ياخي ده انت بتتعذب و انت بتتكلم الله يحرقك يا كابتن متحت و موت بغيظك 💅🏻,True,False,False,False,False,False,False,False,False,False,False,ياخي ده انت بتتعذب و انت بتتكلم الله يحرقك يا كابتن متحت و موت بغيظك طلاء أظافر بشرة بلون فاتح ,ياخي ده انت بتتعذب و انت بتتكلم الله يحرقك يا كابتن متحت و موت بغيظك طلاء اظافر بشره بلون فاتح,"['ياخي', 'ده', 'انت', 'بتتعذب', 'و', 'انت', 'بتتكلم', 'الله', 'يحرقك', 'يا', 'كابتن', 'متحت', 'و', 'موت', 'بغيظك', 'طلاء', 'اظافر', 'بشره', 'بلون', 'فاتح']","['ياخي', 'ده', 'انت', 'بتتعذب', 'انت', 'بتتكلم', 'الله', 'يحرقك', 'كابتن', 'متحت', 'موت', 'بغيظك', 'طلاء', 'اظافر', 'بشره', 'بلون', 'فاتح']","['ياخي', 'ده', 'أَنَى', 'بتتعذب', 'أَنَى', 'بتتكلم', 'اللَّه', 'حَرَّق', 'كابْتِن', 'مَتَح', 'مَوْت', 'غَيْظ', 'طَلْي', 'ظُفُر', 'بَشَر', 'بَلا', 'فاتِح']","['ياخي', 'ده', 'أنى', 'بتتعذب', 'أنى', 'بتتكلم', 'الله', 'حرق', 'كابتن', 'متح', 'موت', 'غيظ', 'طلي', 'ظفر', 'بشر', 'بلا', 'فاتح']"
25,2018-Ar-04003,@alkuwaite_7 ابي مساعده  الي يكدر يساعدني  ربي يجعلها بميزان حسناتكم  اقسم بالله  محتاجه مساعده,False,True,False,False,False,False,False,False,True,False,False,@alkuwaite_7 ابي مساعده الي يكدر يساعدني ربي يجعلها بميزان حسناتكم اقسم بالله محتاجه مساعده,ابي مساعده الي يكدر يساعدني ربي يجعلها بميزان حسناتكم اقسم بالله محتاجه مساعده,"['ابي', 'مساعده', 'الي', 'يكدر', 'يساعدني', 'ربي', 'يجعلها', 'بميزان', 'حسناتكم', 'اقسم', 'بالله', 'محتاجه', 'مساعده']","['ابي', 'مساعده', 'الي', 'يكدر', 'يساعدني', 'ربي', 'يجعلها', 'بميزان', 'حسناتكم', 'اقسم', 'بالله', 'محتاجه', 'مساعده']","['آبِي', 'مُساعَدَة', 'آل', 'كَدَّر', 'ساعَد', 'رَبّ', 'جَعَل', 'مِيزان', 'حَسَنَة', 'أَقْسَم', 'اللَّه', 'مُحْتاج', 'مُساعَدَة']","['آبي', 'مساعدة', 'آل', 'كدر', 'ساعد', 'رب', 'جعل', 'ميزان', 'حسنة', 'أقسم', 'الله', 'محتاج', 'مساعدة']"
26,2018-Ar-00692,عند سقوطه لا يعدم و انما يقتاد الي عنبر الخطيرين في مستشفى الامراض العقلية و منه تسقط كل توقيعاته و لا يعترف او يعتد بها طالما هو #مجنون,True,False,True,False,False,False,False,False,False,False,False,عند سقوطه لا يعدم و انما يقتاد الي عنبر الخطيرين في مستشفى الامراض العقلية و منه تسقط كل توقيعاته و لا يعترف او يعتد بها طالما هو #مجنون,عند سقوطه لا يعدم و انما يقتاد الي عنبر الخطيرين في مستشفي الامراض العقليه و منه تسقط كل توقيعاته و لا يعترف او يعتد بها طالما هو مجنون,"['عند', 'سقوطه', 'لا', 'يعدم', 'و', 'انما', 'يقتاد', 'الي', 'عنبر', 'الخطيرين', 'في', 'مستشفي', 'الامراض', 'العقليه', 'و', 'منه', 'تسقط', 'كل', 'توقيعاته', 'و', 'لا', 'يعترف', 'او', 'يعتد', 'بها', 'طالما', 'هو', 'مجنون']","['سقوطه', 'يعدم', 'انما', 'يقتاد', 'الي', 'عنبر', 'الخطيرين', 'مستشفي', 'الامراض', 'العقليه', 'تسقط', 'توقيعاته', 'يعترف', 'او', 'يعتد', 'مجنون']","['سُقُوط', 'أَعْدَم', 'إِنَّما', 'ٱِقْتاد', 'آل', 'عَنْبَر', 'خَطِير', 'مُسْتَشْفَى', 'مَرَض', 'عَقْلِيّ', 'تَسَقَّط', 'تَوْقِيع', 'ٱِعْتَرَف', 'أَو', 'أَعْتَد', 'مَجْنُون']","['سقوط', 'أعدم', 'إنما', 'ٱقتاد', 'آل', 'عنبر', 'خطير', 'مستشفى', 'مرض', 'عقلي', 'تسقط', 'توقيع', 'ٱعترف', 'أو', 'أعتد', 'مجنون']"
27,2018-Ar-00785,بيض الله وجهك والله ماقصرت وواصل الى الامام ماعليك من الاعلام المعادي اتمنى ابعاد كل لاعب يتمرد على النادي مشجع نصراوي30سنه,False,False,False,False,True,True,True,False,False,False,True,بيض الله وجهك والله ماقصرت وواصل الى الامام ماعليك من الاعلام المعادي اتمنى ابعاد كل لاعب يتمرد على النادي مشجع نصراوي30سنه,بيض الله وجهك والله ماقصرت وواصل الي الامام ماعليك من الاعلام المعادي اتمني ابعاد كل لاعب يتمرد علي النادي مشجع نصراوي سنه,"['بيض', 'الله', 'وجهك', 'والله', 'ماقصرت', 'وواصل', 'الي', 'الامام', 'ماعليك', 'من', 'الاعلام', 'المعادي', 'اتمني', 'ابعاد', 'كل', 'لاعب', 'يتمرد', 'علي', 'النادي', 'مشجع', 'نصراوي', 'سنه']","['بيض', 'الله', 'وجهك', 'والله', 'ماقصرت', 'وواصل', 'الي', 'الامام', 'ماعليك', 'الاعلام', 'المعادي', 'اتمني', 'ابعاد', 'لاعب', 'يتمرد', 'علي', 'النادي', 'مشجع', 'نصراوي', 'سنه']","['بَيَّض', 'اللَّه', 'وَجَّه', 'اللَّه', 'ماقصرت', 'واصَل', 'آل', 'إِمام', 'ماعليك', 'إِعْلام', 'مَعادِي', 'أَتَمّ', 'بُعْد', 'لاعَب', 'تَمَرَّد', 'عَلِيّ', 'نادِي', 'مُشَجِّع', 'نَصْراوِي', 'سَنَة']","['بيض', 'الله', 'وجه', 'الله', 'ماقصرت', 'واصل', 'آل', 'إمام', 'ماعليك', 'إعلام', 'معادي', 'أتم', 'بعد', 'لاعب', 'تمرد', 'علي', 'نادي', 'مشجع', 'نصراوي', 'سنة']"
28,2018-Ar-00976,عيد سعيد جميعا كل سنة وإنتو طيبين يارب أتمنى لكم عيد مليء بالأفراح مع اللي تحبوهم ولا مانع من العيديات والشوكلاتات والمفآجات 😍 🎈 🎁,False,False,False,False,True,True,True,False,False,False,False,عيد سعيد جميعا كل سنة وإنتو طيبين يارب أتمنى لكم عيد مليء بالأفراح مع اللي تحبوهم ولا مانع من العيديات والشوكلاتات والمفآجات وجه مبتسم مع عينين على شكل قلب ‫بالون هدية ملفوفة ,عيد سعيد جميعا كل سنه وانتو طيبين يارب اتمني لكم عيد مليء بالافراح مع اللي تحبوهم ولا مانع من العيديات والشوكلاتات والمفاجات وجه مبتسم مع عينين علي شكل قلب ‫بالون هديه ملفوفه,"['عيد', 'سعيد', 'جميعا', 'كل', 'سنه', 'وانتو', 'طيبين', 'يارب', 'اتمني', 'لكم', 'عيد', 'مليء', 'بالافراح', 'مع', 'اللي', 'تحبوهم', 'ولا', 'مانع', 'من', 'العيديات', 'والشوكلاتات', 'والمفاجات', 'وجه', 'مبتسم', 'مع', 'عينين', 'علي', 'شكل', 'قلب', 'بالون', 'هديه', 'ملفوفه']","['عيد', 'سعيد', 'جميعا', 'سنه', 'وانتو', 'طيبين', 'يارب', 'اتمني', 'عيد', 'مليء', 'بالافراح', 'اللي', 'تحبوهم', 'مانع', 'العيديات', 'والشوكلاتات', 'والمفاجات', 'وجه', 'مبتسم', 'عينين', 'علي', 'شكل', 'قلب', 'بالون', 'هديه', 'ملفوفه']","['عَيَّد', 'سَعِيد', 'جَمِيع', 'سَنَة', 'ٱِنْتَوَى', 'طَيِّب', 'أَرَب', 'أَتَمّ', 'عَيَّد', 'مَلِيء', 'فَرَح', 'لَيّ', 'حَبِّ', 'مانِع', 'عِيدِيَّة', 'والشوكلاتات', 'مُفاجَأَة', 'وَجَّه', 'مبتسم', 'عَيْن', 'عَلِيّ', 'شَكْل', 'قَلَّب', 'بالِي', 'هَدْيَة', 'مَلْفُوف']","['عيد', 'سعيد', 'جميع', 'سنة', 'ٱنتوى', 'طيب', 'أرب', 'أتم', 'عيد', 'مليء', 'فرح', 'لي', 'حب', 'مانع', 'عيدية', 'والشوكلاتات', 'مفاجأة', 'وجه', 'مبتسم', 'عين', 'علي', 'شكل', 'قلب', 'بالي', 'هدية', 'ملفوف']"
29,2018-Ar-02799,تخيل نفسك هزيل الجسد مرعب الهيئة خالي من التعابير نظرة الخوف واليأس تشرح حالك حاول ان تحفظ هذه اللحظة وكل وقت ترى نازح تذكرها وساعده,False,False,False,True,False,False,False,False,True,False,False,تخيل نفسك هزيل الجسد مرعب الهيئة خالي من التعابير نظرة الخوف واليأس تشرح حالك حاول ان تحفظ هذه اللحظة وكل وقت ترى نازح تذكرها وساعده,تخيل نفسك هزيل الجسد مرعب الهيئه خالي من التعابير نظره الخوف والياس تشرح حالك حاول ان تحفظ هذه اللحظه وكل وقت تري نازح تذكرها وساعده,"['تخيل', 'نفسك', 'هزيل', 'الجسد', 'مرعب', 'الهيئه', 'خالي', 'من', 'التعابير', 'نظره', 'الخوف', 'والياس', 'تشرح', 'حالك', 'حاول', 'ان', 'تحفظ', 'هذه', 'اللحظه', 'وكل', 'وقت', 'تري', 'نازح', 'تذكرها', 'وساعده']","['تخيل', 'نفسك', 'هزيل', 'الجسد', 'مرعب', 'الهيئه', 'خالي', 'التعابير', 'نظره', 'الخوف', 'والياس', 'تشرح', 'حالك', 'حاول', 'ان', 'تحفظ', 'اللحظه', 'وكل', 'وقت', 'تري', 'نازح', 'تذكرها', 'وساعده']","['تَخَيُّل', 'نَفَس', 'هَزِيل', 'جَسَد', 'مُرْعِب', 'هَيْئَة', 'خالِي', 'تَعْبِير', 'نَظَر', 'خَوْف', 'إِلْياس', 'شَرَّح', 'حال', 'حاوَل', 'أَنْ', 'تَحَفَّظ', 'لَحْظَة', 'وَكَّل', 'وَقَى', 'ياتُرَى', 'نازِح', 'تَذَكَّر', 'ساعَد']","['تخيل', 'نفس', 'هزيل', 'جسد', 'مرعب', 'هيئة', 'خالي', 'تعبير', 'نظر', 'خوف', 'إلياس', 'شرح', 'حال', 'حاول', 'أن', 'تحفظ', 'لحظة', 'وكل', 'وقى', 'ياترى', 'نازح', 'تذكر', 'ساعد']"
